CHA	MEM	2.8829	9822.0	3407
CHA	CLT	3.1794	45380.0	14273
CHA	BHM	5.0	40.0	8
CHA	CVG	6.3173	35516.0	5622
CHA	HSV	7.0	21.0	3
CHA	DTW	7.2676	516.0	71
CHO	LYH	2.3717	989.0	417
CHO	RIC	2.8102	1540.0	548
CHO	ROA	3.4897	2893.0	829
CHO	BWI	3.9853	813.0	204
CHO	CLT	4.417	18622.0	4216
CHO	IAD	6.0895	13671.0	2245
CHO	CVG	6.2589	24372.0	3894
CHO	ATL	12.1302	64751.0	5338
CHO	LGA	16.6728	10037.0	602
CHO	DCA	87.5	175.0	2
CHS	MKE	0.0	0.0	1
CHS	FWA	0.0	0.0	1
CHS	RDU	1.6131	10537.0	6532
CHS	GSP	2.7252	4017.0	1474
CHS	GSO	4.6187	12175.0	2636
CHS	MYR	4.6286	162.0	35
CHS	DCA	4.8736	40417.0	8293
CHS	ORF	4.8859	14941.0	3058
CHS	CLT	5.2061	215260.0	41348
CHS	CLE	6.5099	983.0	151
CIC	MRY	0.0	0.0	2
CIC	FAT	10.0	10.0	1
CIC	SFO	12.4652	85748.0	6879
CIC	SMF	68.25	273.0	4
CID	GJT	0.0	0.0	1
CID	RFD	0.0	0.0	1
CID	ICT	0.0	0.0	1
CID	DSM	2.9146	6447.0	2212
CID	MLI	3.8865	9071.0	2334
CID	STL	4.4095	117589.0	26667
CID	MSP	5.0296	68755.0	13670
CID	FSD	6.3571	89.0	14
CID	CVG	7.0062	41554.0	5931
CID	OMA	7.1163	2448.0	344
CKB	CVG	11.5	69.0	6
CKB	PIT	20.0	20.0	1
CKB	LEX	130.0	130.0	1
CLD	SNA	4.0	4.0	1
CLD	LAX	6.0916	76730.0	12596
CLD	PHX	6.8547	6745.0	984
CLD	ONT	10.0	20.0	2
CLE	GJT	0.0	0.0	1
CLE	TUL	0.5	5.0	10
CLE	AGS	2.4286	17.0	7
CLE	DAB	3.0196	616.0	204
CLE	CHS	3.2	480.0	150
CLE	SJU	3.3355	3052.0	915
CLE	CAK	3.5339	2555.0	723
CLE	MYR	3.6186	427.0	118
CLE	COS	4.0	8.0	2
CLE	FNT	4.0952	1462.0	357
CLL	IAH	5.799	29001.0	5001
CLL	DFW	6.6444	86005.0	12944
CLL	ILE	165.0	165.0	1
CLT	CAK	3.9074	8569.0	2193
CLT	LWB	4.581	481.0	105
CLT	MGM	4.9709	4101.0	825
CLT	CHO	5.3926	22390.0	4152
CLT	ISO	5.6529	16840.0	2979
CLT	MOB	5.6962	23736.0	4167
CLT	LIT	5.8257	24392.0	4187
CLT	PHF	5.8287	8440.0	1448
CLT	MDW	6.1495	22741.0	3698
CLT	AGS	6.2731	37099.0	5914
