11792	LAX	BNA	ONT	22.0	03/01	05/01
11792	MCO	PHL	RDU	22.0	03/01	05/01
11792	IND	MDW	CMH	22.0	03/01	05/01
11792	LAS	SAT	DAL	22.0	03/01	05/01
11792	LAX	DTW	BOS	22.0	01/01	03/01
11792	IAD	MDW	CLE	22.0	03/01	05/01
11792	MCO	MDW	STL	22.0	03/01	05/01
11792	BWI	DTW	LAX	22.0	02/01	04/01
11792	PHX	OKC	PHX	22.0	03/01	05/01
11792	SMF	BUR	LAS	22.0	03/01	05/01
11792	CMH	LGA	CMH	22.0	02/01	04/01
11792	CMH	LGA	CVG	22.0	02/01	04/01
11792	PVD	BWI	BHM	22.0	03/01	05/01
11792	PVD	BWI	BNA	22.0	03/01	05/01
11792	CMH	LGA	DSM	22.0	02/01	04/01
11792	LAX	MDW	MCI	22.0	03/01	05/01
11792	IND	LAS	AUS	22.0	03/01	05/01
11792	CMH	LGA	DTW	22.0	02/01	04/01
11792	LAS	PHX	PDX	22.0	03/01	05/01
11792	SEA	LAS	ONT	22.0	03/01	05/01
11792	CMH	LGA	FNT	22.0	02/01	04/01
11792	PDX	MSP	PHX	22.0	03/01	05/01
11792	CMH	LGA	MEM	22.0	02/01	04/01
11792	CMH	LGA	PIT	22.0	02/01	04/01
11792	MCO	MDW	MCI	22.0	03/01	05/01
11792	SLC	MDW	ABQ	22.0	03/01	05/01
11792	CMH	LGA	SDF	22.0	02/01	04/01
11792	CMH	LGA	XNA	22.0	02/01	04/01
11792	SLC	LAX	OAK	22.0	03/01	05/01
11792	SAN	DTW	FNT	22.0	02/01	04/01
11792	TUL	HOU	BWI	22.0	03/01	05/01
11792	SFO	LAS	SEA	22.0	03/01	05/01
11792	PVD	BWI	MCO	22.0	03/01	05/01
11792	SAN	PHX	LAX	22.0	03/01	05/01
11792	SMF	MSP	LAX	22.0	01/01	03/01
11792	SAT	DAL	LBB	22.0	03/01	05/01
11792	DCA	DTW	FNT	22.0	03/01	05/01
11792	PVD	BWI	PHX	22.0	03/01	05/01
11792	PVD	BWI	PIT	22.0	03/01	05/01
11792	SNA	MSP	SNA	22.0	02/01	04/01
11792	PDX	MCI	LAX	22.0	03/01	05/01
11792	LAS	LAX	SMF	22.0	03/01	05/01
11792	LAX	MSP	LGA	22.0	03/01	05/01
11792	PDX	BOI	SLC	22.0	03/01	05/01
11792	STL	LAS	SLC	22.0	03/01	05/01
11792	BOS	DTW	FNT	22.0	03/01	05/01
11792	ISP	BWI	MDW	22.0	03/01	05/01
11792	SAN	PHX	LAS	22.0	03/01	05/01
11792	TPA	MDW	MCI	22.0	03/01	05/01
11792	PBI	ISP	MCO	22.0	03/01	05/01
11792	PBI	ISP	BWI	22.0	03/01	05/01
11792	PBI	BWI	TPA	22.0	03/01	05/01
11792	PHL	MCO	BNA	22.0	03/01	05/01
11792	LAX	MSP	PHX	22.0	01/01	03/01
11792	LAX	MSP	PHX	22.0	03/01	05/01
11792	PBI	BWI	SDF	22.0	03/01	05/01
11792	LAS	PHX	MSY	22.0	03/01	05/01
11792	DFW	MSP	DCA	22.0	02/01	04/01
11792	MCO	BWI	PVD	22.0	03/01	05/01
11792	JFK	MSP	LGA	22.0	01/01	03/01
11792	PVD	LAS	SAN	22.0	03/01	05/01
11792	DFW	MSP	GFK	22.0	02/01	04/01
11792	MCO	BWI	BNA	22.0	03/01	05/01
11792	LAX	MSP	SAN	22.0	01/01	03/01
11792	MCO	IND	JAX	22.0	03/01	05/01
11792	JFK	MSP	DCA	22.0	01/01	03/01
11792	MEM	LAX	DTW	22.0	02/01	04/01
11792	LAX	MSP	SEA	22.0	01/01	03/01
11792	SEA	DTW	FLL	22.0	03/01	05/01
11792	STL	PHX	OAK	22.0	03/01	05/01
11792	MCO	HOU	DAL	22.0	03/01	05/01
11792	DFW	MSP	PHX	22.0	01/01	03/01
11792	DFW	MSP	PHX	22.0	03/01	05/01
11792	MCI	OKC	PHX	22.0	03/01	05/01
11792	LAX	MSP	SMF	22.0	02/01	04/01
11792	ORF	MDW	PHL	22.0	03/01	05/01
11792	MDW	BNA	MSY	22.0	03/01	05/01
11792	SLC	LAS	SAN	22.0	03/01	05/01
11792	SEA	DEN	PHX	22.0	03/01	05/01
11792	MEM	DTW	MEM	22.0	03/01	05/01
11792	LAX	PHX	BUR	22.0	03/01	05/01
11792	DTW	FLL	BWI	22.0	02/01	04/01
11792	CMH	LGA	CLT	22.0	02/01	04/01
11792	ORD	MSP	SAN	22.0	01/01	03/01
11792	MCO	DEN	MDW	22.0	03/01	05/01
11792	DTW	FLL	DTW	22.0	02/01	04/01
11792	ORD	MSP	PHX	22.0	03/01	05/01
11792	STL	MDW	MSY	22.0	03/01	05/01
11792	TUL	HOU	MDW	22.0	03/01	05/01
11792	LAX	PHX	LAX	22.0	03/01	05/01
11792	ORD	MSP	LGA	22.0	03/01	05/01
11792	LAX	PHX	MDW	22.0	03/01	05/01
11792	SLC	LAS	ONT	22.0	03/01	05/01
11792	DTW	FLL	MDW	22.0	03/01	05/01
11792	PVD	MDW	LAS	22.0	03/01	05/01
11792	IND	MDW	RDU	22.0	03/01	05/01
11792	SEA	BNA	PVD	22.0	03/01	05/01
11792	MEM	PHX	OAK	22.0	01/01	03/01
11792	ONT	PHX	SMF	22.0	03/01	05/01
11792	SEA	BNA	MDW	22.0	03/01	05/01
11792	ONT	PHX	SLC	22.0	03/01	05/01
11792	SEA	BNA	MCO	22.0	03/01	05/01
11792	ONT	PHX	SEA	22.0	03/01	05/01
11792	PVD	MDW	MSY	22.0	03/01	05/01
11792	LAX	PHX	PHL	22.0	03/01	05/01
11792	SEA	BNA	JAX	22.0	03/01	05/01
11792	SEA	BNA	BWI	22.0	03/01	05/01
11792	TPA	PHL	BNA	22.0	03/01	05/01
11792	LAX	PHX	SLC	22.0	03/01	05/01
11792	SAN	PHX	BUR	22.0	03/01	05/01
11792	PHX	LAS	AUS	22.0	03/01	05/01
11792	ONT	PHX	MHT	22.0	03/01	05/01
11792	SNA	MSP	PHX	22.0	03/01	05/01
11792	TPA	MDW	LAS	22.0	03/01	05/01
11792	MEM	DTW	LAX	22.0	02/01	04/01
11792	PVD	MDW	STL	22.0	03/01	05/01
11792	STL	LAS	AUS	22.0	03/01	05/01
11792	TPA	MDW	STL	22.0	03/01	05/01
11792	PHX	DTW	LAX	22.0	02/01	04/01
11792	ONT	PHX	MDW	22.0	03/01	05/01
11792	SFO	LAX	OAK	22.0	03/01	05/01
11792	MEM	DTW	DCA	22.0	01/01	03/01
11792	LAS	PHX	MDW	22.0	03/01	05/01
11792	BWI	MSP	PHX	22.0	03/01	05/01
11792	TPA	MDW	JAN	22.0	03/01	05/01
12287	LAX	MDW	BNA	23.0	03/01	05/01
12287	RNO	PDX	HNL	23.0	03/01	05/01
12287	JFK	MSP	LGA	23.0	03/01	05/01
12287	HOU	MDW	MSY	23.0	03/01	05/01
12287	LAX	HOU	MDW	23.0	03/01	05/01
12287	MCO	BNA	DTW	23.0	03/01	05/01
12287	PHX	BWI	PIT	23.0	03/01	05/01
12287	OAK	MDW	MCI	23.0	03/01	05/01
12287	JAX	FLL	JAX	23.0	03/01	05/01
12287	SEA	BNA	DTW	23.0	03/01	05/01
12287	SAT	LAS	SLC	23.0	03/01	05/01
12287	LAS	PHX	DTW	23.0	03/01	05/01
12287	TPA	MDW	IND	23.0	03/01	05/01
12287	SLC	PHX	STL	23.0	03/01	05/01
12287	MCI	BWI	CMH	23.0	03/01	05/01
12287	SAN	PHX	PIT	23.0	03/01	05/01
12287	HOU	MDW	STL	23.0	03/01	05/01
12287	LBB	DAL	STL	23.0	03/01	05/01
12287	RNO	PHX	HOU	23.0	03/01	05/01
12287	STL	MDW	OMA	23.0	03/01	05/01
12287	MSP	PHX	OKC	23.0	02/01	04/01
12287	STL	MDW	CMH	23.0	03/01	05/01
12287	DTW	PHX	MEM	23.0	01/01	03/01
12287	IND	MDW	MCI	23.0	03/01	05/01
12287	MSP	PHX	OAK	23.0	01/01	03/01
12287	MCI	BWI	MCO	23.0	03/01	05/01
12287	SAN	LAS	TUS	23.0	03/01	05/01
12287	MSP	PHX	MSY	23.0	02/01	04/01
12287	MCO	HOU	STL	23.0	03/01	05/01
12287	PHX	DTW	MEM	23.0	01/01	03/01
12287	SAN	MDW	SDF	23.0	03/01	05/01
12287	MCI	BWI	MHT	23.0	03/01	05/01
12287	MCI	BWI	MSP	23.0	03/01	05/01
12287	RDU	BWI	PHX	23.0	03/01	05/01
12287	SEA	BNA	BWI	23.0	03/01	05/01
12287	HOU	MSY	DAL	23.0	03/01	05/01
12287	BOS	DTW	MCO	23.0	01/01	03/01
12287	PIT	MCO	PHL	23.0	03/01	05/01
12287	SDF	BWI	MDW	23.0	03/01	05/01
12287	SLC	LAS	SLC	23.0	03/01	05/01
12287	RNO	PHX	PDX	23.0	03/01	05/01
12287	GFK	MSP	SEA	23.0	02/01	04/01
12287	PIT	MCO	PVD	23.0	03/01	05/01
12287	HOU	MSY	HOU	23.0	03/01	05/01
12287	OAK	PDX	SMF	23.0	03/01	05/01
12287	LAS	MDW	LAS	23.0	03/01	05/01
12287	IAD	MDW	BUF	23.0	03/01	05/01
12287	HOU	MSY	MCO	23.0	03/01	05/01
12287	IND	BWI	PVD	23.0	03/01	05/01
12287	LAS	PHX	TUL	23.0	03/01	05/01
12287	SEA	MSP	LGA	23.0	02/01	04/01
12287	JAX	PHL	RSW	23.0	03/01	05/01
12287	MSP	PHX	LAX	23.0	01/01	03/01
12287	JAX	PHL	PVD	23.0	03/01	05/01
12287	DFW	MSP	LAX	23.0	03/01	05/01
12287	RNO	LAS	AUS	23.0	03/01	05/01
12287	SAN	DTW	MEM	23.0	03/01	05/01
12287	LAX	LAS	AUS	23.0	03/01	05/01
12287	CLT	LGA	BOS	23.0	01/01	03/01
12287	LAS	MDW	BNA	23.0	03/01	05/01
12287	SAN	MSP	PHX	23.0	03/01	05/01
12287	PBI	BWI	AUS	23.0	03/01	05/01
12287	SMF	BUR	LAS	23.0	03/01	05/01
12287	PHL	BNA	SAT	23.0	03/01	05/01
12287	SDF	BWI	MSP	23.0	03/01	05/01
12287	MEM	PHX	MEM	23.0	02/01	04/01
12287	STL	MCI	DAL	23.0	03/01	05/01
12287	ISP	BWI	JAN	23.0	03/01	05/01
12287	PHL	MCO	PVD	23.0	03/01	05/01
12287	HOU	PHX	BUR	23.0	03/01	05/01
12287	MDW	MCO	RSW	23.0	03/01	05/01
12287	MCI	DEN	MDW	23.0	03/01	05/01
12287	PIT	MDW	BNA	23.0	03/01	05/01
12287	LAS	PHX	SNA	23.0	03/01	05/01
12287	PBI	BWI	ALB	23.0	03/01	05/01
12287	OAK	PHX	DTW	23.0	03/01	05/01
12287	GFK	MSP	PHX	23.0	01/01	03/01
12287	TPA	ISP	MDW	23.0	03/01	05/01
12287	HOU	PHX	LAS	23.0	03/01	05/01
12287	MSP	PDX	BOI	23.0	02/01	04/01
12287	MSP	ORD	MSP	23.0	03/01	05/01
12287	MEM	PHX	OAK	23.0	02/01	04/01
12287	ONT	PHX	DTW	23.0	03/01	05/01
12287	CMH	LGA	BOS	23.0	01/01	03/01
12287	PVD	MCO	BNA	23.0	03/01	05/01
12287	ONT	PHX	MDW	23.0	03/01	05/01
12287	RNO	BOI	PDX	23.0	03/01	05/01
12287	OAK	PHX	MHT	23.0	03/01	05/01
12287	PHL	MCO	PHL	23.0	03/01	05/01
12287	SMF	PHX	DTW	23.0	03/01	05/01
12287	MEM	PHX	MSP	23.0	02/01	04/01
12287	GFK	MSP	LAX	23.0	03/01	05/01
12287	MCI	LAX	MSP	23.0	03/01	05/01
12287	JAX	PHL	MHT	23.0	03/01	05/01
12287	MCI	LAX	STL	23.0	03/01	05/01
12287	MDW	OMA	LAS	23.0	03/01	05/01
12287	TPA	MDW	CLE	23.0	03/01	05/01
12287	MSN	MSP	SEA	23.0	03/01	05/01
12287	PHX	HOU	BNA	23.0	03/01	05/01
12287	MEM	PHX	SAN	23.0	03/01	05/01
12287	MEM	PHX	SAN	23.0	02/01	04/01
12287	SMF	PHX	BUR	23.0	03/01	05/01
12287	MDW	SDF	BWI	23.0	03/01	05/01
12287	TPA	HOU	ABQ	23.0	03/01	05/01
12287	SMF	BUR	SMF	23.0	03/01	05/01
12287	SFO	MSP	SJC	23.0	01/01	03/01
12287	IAD	MDW	TPA	23.0	03/01	05/01
12287	TPA	PHL	PIT	23.0	03/01	05/01
12287	RSW	MCO	PHL	23.0	03/01	05/01
12287	SLC	PHX	SNA	23.0	03/01	05/01
12287	SMF	LAS	TUS	23.0	03/01	05/01
12287	RSW	MCO	PVD	23.0	03/01	05/01
12287	SAT	LAS	AUS	23.0	03/01	05/01
12287	MCI	MCO	MHT	23.0	03/01	05/01
12287	MCI	MCO	PHX	23.0	03/01	05/01
12287	IAD	MDW	STL	23.0	03/01	05/01
12287	OAK	SAN	LAS	23.0	03/01	05/01
12287	MCI	MCO	SAT	23.0	03/01	05/01
12287	JAN	MDW	BNA	23.0	03/01	05/01
12287	PHL	MDW	BNA	23.0	03/01	05/01
12287	HOU	PHX	SNA	23.0	03/01	05/01
12287	RSW	MDW	BNA	23.0	03/01	05/01
12287	LAX	MSP	SMF	23.0	01/01	03/01
12287	OKC	BWI	CMH	23.0	03/01	05/01
12287	SMF	MCI	LAS	23.0	03/01	05/01
12287	SAT	HOU	STL	23.0	03/01	05/01
12287	RDU	PHL	PIT	23.0	03/01	05/01
12287	MCO	BWI	RSW	23.0	03/01	05/01
12287	SAT	HOU	SAT	23.0	03/01	05/01
12287	TUL	PHX	LAX	23.0	03/01	05/01
12287	MDW	PHL	MDW	23.0	03/01	05/01
12287	HOU	SAT	LAX	23.0	03/01	05/01
12287	HRL	HOU	ABQ	23.0	03/01	05/01
12287	SMF	MCI	MDW	23.0	03/01	05/01
12287	RSW	MDW	LAS	23.0	03/01	05/01
12287	TPA	BNA	CMH	23.0	03/01	05/01
12287	RDU	BNA	LAS	23.0	03/01	05/01
12287	LAX	LAS	ONT	23.0	03/01	05/01
12287	TPA	HOU	STL	23.0	03/01	05/01
12287	RDU	PHL	MCO	23.0	03/01	05/01
12287	MCI	MDW	BNA	23.0	03/01	05/01
12287	PHX	MSP	PHX	23.0	03/01	05/01
12287	PHX	BUR	LAS	23.0	03/01	05/01
12287	MCO	FLL	JAX	23.0	03/01	05/01
12287	HRL	HOU	BWI	23.0	03/01	05/01
12287	JAX	PHL	MCO	23.0	03/01	05/01
12287	ISP	MCO	BWI	23.0	03/01	05/01
12287	MHT	MDW	SDF	23.0	03/01	05/01
12287	SAT	HOU	MCO	23.0	03/01	05/01
12287	TUL	HOU	AUS	23.0	03/01	05/01
12287	SAT	HOU	MAF	23.0	03/01	05/01
12287	LGA	DTW	LGA	23.0	02/01	04/01
12287	DSM	LGA	BOS	23.0	01/01	03/01
12287	PIT	MDW	FLL	23.0	03/01	05/01
12287	MHT	MDW	MCI	23.0	03/01	05/01
12287	IAD	MDW	RDU	23.0	03/01	05/01
12287	SMF	MDW	BNA	23.0	03/01	05/01
12287	SAN	HOU	STL	23.0	03/01	05/01
12287	MHT	MDW	CLE	23.0	03/01	05/01
12287	FLL	DTW	LGA	23.0	02/01	04/01
12287	HRL	HOU	DEN	23.0	03/01	05/01
12287	RSW	MSP	PVD	23.0	03/01	05/01
12287	MHT	MDW	AUS	23.0	03/01	05/01
12287	BDL	DTW	SEA	23.0	03/01	05/01
12287	SAT	HOU	JAN	23.0	03/01	05/01
12287	MCI	PHX	ABQ	23.0	03/01	05/01
12287	HRL	HOU	JAN	23.0	03/01	05/01
12287	MCI	MDW	HOU	23.0	03/01	05/01
12287	SDF	PHX	BNA	23.0	03/01	05/01
12287	PHL	MCO	MDW	23.0	03/01	05/01
12287	MCI	MDW	IAD	23.0	03/01	05/01
12287	RDU	MDW	TPA	23.0	03/01	05/01
12287	OKC	BWI	MCO	23.0	03/01	05/01
12287	SFO	LAX	OAK	23.0	03/01	05/01
12287	MDW	CLE	STL	23.0	03/01	05/01
12287	JAX	PHL	FLL	23.0	03/01	05/01
12287	RDU	MDW	STL	23.0	03/01	05/01
12287	DTW	BOS	LGA	23.0	02/01	04/01
12287	OKC	BWI	MHT	23.0	03/01	05/01
12287	LBB	DAL	LIT	23.0	03/01	05/01
12287	HRL	HOU	LAX	23.0	03/01	05/01
12287	MHT	BWI	RSW	23.0	03/01	05/01
12287	MCI	MDW	LAS	23.0	03/01	05/01
12287	OKC	BWI	MSP	23.0	03/01	05/01
12287	LAX	DTW	LGA	23.0	02/01	04/01
12287	HRL	HOU	MDW	23.0	03/01	05/01
12287	SAT	HOU	DAL	23.0	03/01	05/01
12287	DTW	DCA	MSP	23.0	03/01	05/01
12287	ISP	BWI	PIT	23.0	03/01	05/01
12287	MHT	BWI	MSP	23.0	03/01	05/01
12287	ISP	LAS	ONT	23.0	03/01	05/01
12287	PIT	MDW	JAN	23.0	03/01	05/01
12287	SAT	HOU	CRP	23.0	03/01	05/01
12287	LAX	LAS	SLC	23.0	03/01	05/01
12287	SAT	HOU	BWI	23.0	03/01	05/01
12287	PIT	MDW	LAS	23.0	03/01	05/01
12287	MCO	BNA	PHX	23.0	03/01	05/01
12287	MDW	CLE	LAS	23.0	03/01	05/01
12287	SAN	BWI	MDW	23.0	03/01	05/01
12287	MHT	BWI	MDW	23.0	03/01	05/01
12287	RDU	MDW	ORF	23.0	03/01	05/01
12287	MDW	SDF	STL	23.0	03/01	05/01
12287	LAS	BUR	SMF	23.0	03/01	05/01
12287	SAN	BWI	MSP	23.0	03/01	05/01
12287	SAT	HOU	BNA	23.0	03/01	05/01
12287	SNA	PHX	DTW	23.0	03/01	05/01
12287	SEA	DEN	MDW	23.0	03/01	05/01
12287	LAX	BNA	MSY	23.0	03/01	05/01
12287	SAT	HOU	AUS	23.0	03/01	05/01
12287	HRL	HOU	TPA	23.0	03/01	05/01
12287	SLC	PDX	HNL	23.0	03/01	05/01
12287	SAT	HOU	ABQ	23.0	03/01	05/01
12287	OKC	HOU	BNA	23.0	03/01	05/01
12287	ONT	PHX	MSP	23.0	03/01	05/01
12287	FLL	DTW	BOS	23.0	03/01	05/01
12287	PVD	MCO	RDU	23.0	03/01	05/01
12287	MCO	BWI	IND	23.0	03/01	05/01
12287	MEM	PHX	PIT	23.0	03/01	05/01
12287	PHL	MCO	FLL	23.0	03/01	05/01
12287	MCO	BWI	ISP	23.0	03/01	05/01
12287	MDW	BWI	MCO	23.0	03/01	05/01
12287	MCO	SAT	LAX	23.0	03/01	05/01
12287	LAX	PHX	DTW	23.0	03/01	05/01
12287	SEA	MDW	BNA	23.0	03/01	05/01
12287	MCO	RDU	PHL	23.0	03/01	05/01
12287	MHT	BWI	ISP	23.0	03/01	05/01
12287	MDW	BWI	MHT	23.0	03/01	05/01
12287	BOS	DTW	LGA	23.0	02/01	04/01
12287	ONT	PHX	LAX	23.0	03/01	05/01
12287	STL	LAS	BUR	23.0	03/01	05/01
12287	BOS	DTW	FLL	23.0	02/01	04/01
12287	MDW	PHX	BNA	23.0	03/01	05/01
12287	PHL	MCO	BWI	23.0	03/01	05/01
12287	SAN	PHX	DTW	23.0	03/01	05/01
12287	DTW	MEM	MSY	23.0	02/01	04/01
12287	JAN	MDW	LAS	23.0	03/01	05/01
12287	RDU	MDW	HOU	23.0	03/01	05/01
12287	LAS	HOU	OKC	23.0	03/01	05/01
12287	MCO	BNA	CMH	23.0	03/01	05/01
12287	IAD	MDW	BNA	23.0	03/01	05/01
12287	SAN	PHX	MDW	23.0	03/01	05/01
12287	PHX	LAS	PHX	23.0	03/01	05/01
12287	SLC	MDW	ISP	23.0	03/01	05/01
12287	LBB	AUS	PHX	23.0	03/01	05/01
12287	SAN	DTW	CLE	23.0	02/01	04/01
12287	LBB	DAL	ELP	23.0	03/01	05/01
12287	PHL	MCO	BUF	23.0	03/01	05/01
12287	MCO	BWI	MDW	23.0	03/01	05/01
12287	SNA	PHX	ABQ	23.0	03/01	05/01
12287	PDX	PHX	LAS	23.0	03/01	05/01
12287	MEM	PHX	LAS	23.0	02/01	04/01
12287	OKC	MCI	LAX	23.0	03/01	05/01
12287	PVD	BWI	BDL	23.0	03/01	05/01
12287	PDX	PHX	BUR	23.0	03/01	05/01
12287	PIT	BWI	BUF	23.0	03/01	05/01
12287	JAX	ORF	JAX	23.0	03/01	05/01
12287	TPA	PVD	TPA	23.0	03/01	05/01
12287	IAD	MDW	CMH	23.0	03/01	05/01
12287	MCO	MDW	PHX	23.0	03/01	05/01
12287	RDU	MDW	BUF	23.0	03/01	05/01
12287	SMF	PHX	SLC	23.0	03/01	05/01
12287	PDX	MSP	SAN	23.0	02/01	04/01
12287	MEM	DTW	LGA	23.0	03/01	05/01
12287	SEA	BOI	PDX	23.0	03/01	05/01
12287	LAX	MDW	MHT	23.0	03/01	05/01
12287	RDU	BNA	TPA	23.0	03/01	05/01
12287	SLC	PHX	OAK	23.0	03/01	05/01
12287	JAX	BWI	SAT	23.0	03/01	05/01
12287	PIT	BWI	ALB	23.0	03/01	05/01
12287	PVD	MDW	IND	23.0	03/01	05/01
12287	SMF	MSP	MKE	23.0	01/01	03/01
12287	OKC	PHX	MHT	23.0	03/01	05/01
12287	PVD	BWI	IND	23.0	03/01	05/01
12287	MEM	PHX	DTW	23.0	02/01	04/01
12287	LAX	PHX	MHT	23.0	03/01	05/01
12287	IAD	LAS	BUR	23.0	03/01	05/01
12287	SLC	PHX	BUR	23.0	03/01	05/01
12287	PDX	MSP	LAX	23.0	03/01	05/01
12287	TUS	LAS	PHX	23.0	03/01	05/01
12287	TUL	PHX	BUR	23.0	03/01	05/01
12287	IND	MDW	HOU	23.0	03/01	05/01
12287	LAS	PIT	PHL	23.0	03/01	05/01
12287	LAS	LAX	OAK	23.0	03/01	05/01
12287	DTW	SEA	OAK	23.0	02/01	04/01
12287	IND	MDW	IAD	23.0	03/01	05/01
12287	MCO	MDW	CLE	23.0	03/01	05/01
12287	SFO	DTW	MEM	23.0	03/01	05/01
12287	IAD	MDW	ORF	23.0	03/01	05/01
12287	STL	MDW	RSW	23.0	03/01	05/01
12287	ISP	BWI	HOU	23.0	03/01	05/01
12287	DTW	FLL	PVD	23.0	02/01	04/01
12287	MCO	BWI	STL	23.0	03/01	05/01
12287	PHL	MCO	BHM	23.0	03/01	05/01
12287	SEA	BNA	PHX	23.0	03/01	05/01
12287	STL	MDW	IND	23.0	03/01	05/01
12287	SDF	MDW	LIT	23.0	03/01	05/01
12287	PHL	MCO	ABQ	23.0	03/01	05/01
12287	MCO	MCI	STL	23.0	03/01	05/01
12287	PVD	BWI	MDW	23.0	03/01	05/01
12287	MEM	PHX	BWI	23.0	02/01	04/01
12287	PVD	BWI	MHT	23.0	03/01	05/01
12287	PDX	MDW	LIT	23.0	03/01	05/01
12287	SNA	MSP	LAX	23.0	03/01	05/01
12287	PHX	DTW	LGA	23.0	02/01	04/01
12287	PVD	BWI	MSP	23.0	03/01	05/01
12287	STL	MDW	PVD	23.0	03/01	05/01
12287	BWI	MSP	MKE	23.0	01/01	03/01
12287	PVD	BWI	ORF	23.0	03/01	05/01
12287	LAS	PIT	MCO	23.0	03/01	05/01
12287	PVD	BWI	PBI	23.0	03/01	05/01
12287	DTW	PHX	STL	23.0	01/01	03/01
12287	TPA	PHL	MCO	23.0	03/01	05/01
12287	STL	MDW	ISP	23.0	03/01	05/01
12287	DCA	LGA	BOS	23.0	01/01	03/01
12287	IAD	MDW	HOU	23.0	03/01	05/01
12287	PVD	BWI	PVD	23.0	03/01	05/01
12287	PVD	BWI	RDU	23.0	03/01	05/01
12287	MCO	MCI	MDW	23.0	03/01	05/01
12287	PDX	MCI	DAL	23.0	03/01	05/01
12287	LAX	MSP	LAX	23.0	03/01	05/01
12287	STL	MDW	BNA	23.0	03/01	05/01
12287	GRR	MSP	SAN	23.0	01/01	03/01
12287	LIT	DAL	MCI	23.0	03/01	05/01
12287	SAN	MDW	CLE	23.0	03/01	05/01
12287	OAK	BUR	LAS	23.0	03/01	05/01
12287	MCI	PHX	SMF	23.0	03/01	05/01
12287	MSY	MCO	BWI	23.0	03/01	05/01
12287	OAK	BUR	OAK	23.0	03/01	05/01
12287	MDW	MCI	LAX	23.0	03/01	05/01
12287	PHX	MSP	BWI	23.0	02/01	04/01
12287	MEM	PHX	SMF	23.0	02/01	04/01
12287	MCI	PHX	SEA	23.0	03/01	05/01
12287	GRR	MSP	SEA	23.0	02/01	04/01
12287	OMA	MDW	FLL	23.0	03/01	05/01
12287	STL	MDW	BDL	23.0	03/01	05/01
12287	TPA	CMH	STL	23.0	03/01	05/01
12287	PDX	LAS	SNA	23.0	03/01	05/01
12287	MSY	HOU	TPA	23.0	03/01	05/01
12287	OMA	MDW	JAN	23.0	03/01	05/01
12287	PVD	BWI	STL	23.0	03/01	05/01
12287	PDX	PHX	SNA	23.0	03/01	05/01
12287	IND	MSP	PHX	23.0	03/01	05/01
12287	BOS	MSP	LAX	23.0	03/01	05/01
12287	SLC	MDW	BWI	23.0	03/01	05/01
12287	SFO	MSP	LAX	23.0	03/01	05/01
12287	RNO	LAS	PHX	23.0	03/01	05/01
12287	SAT	PHX	MDW	23.0	03/01	05/01
12287	MCO	MCI	DEN	23.0	03/01	05/01
12287	LAS	MDW	LIT	23.0	03/01	05/01
12287	MCO	MCI	DAL	23.0	03/01	05/01
12287	ONT	PHX	SLC	23.0	03/01	05/01
12287	SAT	PHX	SLC	23.0	03/01	05/01
12287	PDX	LAS	MDW	23.0	03/01	05/01
12287	MDW	LAX	SMF	23.0	03/01	05/01
12287	RNO	LAS	SLC	23.0	03/01	05/01
12287	MSY	HOU	LAX	23.0	03/01	05/01
12287	SAT	PHX	LAX	23.0	03/01	05/01
12287	SAN	PHX	SAN	23.0	03/01	05/01
12287	MDW	BWI	MSP	23.0	03/01	05/01
12287	MSY	HOU	JAN	23.0	03/01	05/01
12287	JAN	BWI	TPA	23.0	03/01	05/01
12287	MCO	ABQ	SLC	23.0	03/01	05/01
12287	PHX	MSP	SMF	23.0	02/01	04/01
12287	SAT	PHX	LAS	23.0	03/01	05/01
12287	STL	MDW	LAS	23.0	03/01	05/01
12287	OAK	DEN	TPA	23.0	03/01	05/01
12287	IND	MSP	PHX	23.0	01/01	03/01
12287	MSY	HOU	DEN	23.0	03/01	05/01
12287	IAD	MDW	IAD	23.0	03/01	05/01
12287	PHX	MDW	LAS	23.0	03/01	05/01
12287	ISP	BWI	TPA	23.0	03/01	05/01
12287	SAT	BNA	CMH	23.0	03/01	05/01
12287	JAN	BWI	JAN	23.0	03/01	05/01
12287	PHL	PHX	MDW	23.0	03/01	05/01
12287	SAT	BWI	TPA	23.0	03/01	05/01
12287	SJC	PHX	MHT	23.0	03/01	05/01
12287	LIT	PHX	DTW	23.0	03/01	05/01
12287	PHL	PHX	LAS	23.0	03/01	05/01
12287	MSY	HOU	BNA	23.0	03/01	05/01
12287	BWI	MSP	SNA	23.0	01/01	03/01
12287	TPA	ORF	LAS	23.0	03/01	05/01
12287	TPA	MDW	PHX	23.0	03/01	05/01
12287	STL	MDW	MCO	23.0	03/01	05/01
12287	LAX	HOU	BWI	23.0	03/01	05/01
12287	ONT	PHX	LAS	23.0	03/01	05/01
12287	JAN	HOU	BNA	23.0	03/01	05/01
12287	JAN	BWI	HOU	23.0	03/01	05/01
12287	MSY	HOU	ABQ	23.0	03/01	05/01
12287	MCO	LAS	SNA	23.0	03/01	05/01
12287	SAT	PHX	BUR	23.0	03/01	05/01
12287	SAN	MSP	SMF	23.0	03/01	05/01
12287	MSY	DAL	TUL	23.0	03/01	05/01
12287	JFK	MSP	SEA	23.0	01/01	03/01
12287	SNA	PHX	SMF	23.0	03/01	05/01
12287	MSY	DAL	SAT	23.0	03/01	05/01
