3.9723442136498517	HA	1037477.0	261175
5.044499594078162	AQ	764277.0	151507
5.672566797335321	PS	235871.0	41581
8.703598142334235	ML (1)	601584.0	69119
9.128027655975494	WN	1.35264974E8	14818642
9.933341238438784	F9	3183318.0	320468
10.344808759846858	PA (1)	3050591.0	294891
10.53142356392608	US	1.38217636E8	13124307
10.584071568049064	NW	1.00269398E8	9473613
10.660752365340201	OO	3.130047E7	2936047
